Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-zw-immunization.json	3150	3	0	43	0	0	0	0	1	29	0	0	0	0	0	0	0	1	0	0	169	309	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-zw-location.json	2351	1	0	34	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	137	189	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-zw-observation.json	2438	2	0	36	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	168	295	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-zw-organization.json	4409	2	0	33	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	162	194	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-zw-patient.json	10104	5	0	95	0	0	0	0	0	102	0	0	0	0	0	0	0	1	0	0	398	457	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-zw-practitioner.json	4773	2	0	36	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	206	239	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-zw-related-person.json	3175	2	0	68	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	142	168	0	0	0	9	0	0
fsh-generated/resources/ValueSet-ZimCountry.json	482	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	5	59	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ZimFacilityType.json	479	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ZimGender.json	755	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	5	33	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ZimLanguage.json	1595	1	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	5	154	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ZimMaritalStatus.json	980	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	32	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ZimProvince.json	419	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	27	0	0	0	1	0	0
/fsh-generated/includes/fsh-link-references.md	1738	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1552	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/features.yaml	84	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-zw-patient-intro.md	2670	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	752	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/downloads.md	263	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/about.md	599	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	16862	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
